Time		Node	InEdges	LastSeen(sec)	UDPRecv	ICMPin	ICMPout
11:12:12	13			1			4.91			10			68			79
11:12:12	12			1			10.84			10			54			21
11:12:12	9			1			11.06			9			71			63
11:12:12	 
11:12:16	11			1			102.70			3			0			0
11:12:16	8			1			1.42			11			68			86
11:12:16	5			1			1.77			11			130			141
11:12:16	2			1			2.30			11			58			27
11:12:16	6			1			3.93			11			66			80
11:12:16	3			1			2.26			11			158			198
11:12:16	4			1			0.00			11			56			85
11:12:16	7			1			0.04			11			69			71
11:12:16	10			1			15.92			10			61			78
11:12:16	13			1			8.84			10			68			79
11:12:16	12			1			14.77			10			54			21
11:12:16	9			1			14.98			9			71			63
11:12:16	 
11:12:23	11			1			110.34			3			0			0
11:12:23	8			1			9.07			11			72			89
11:12:23	5			1			9.41			11			130			141
11:12:23	2			1			9.95			11			58			27
11:12:23	6			1			11.57			11			66			80
11:12:23	3			1			9.90			11			158			198
11:12:23	4			1			7.64			11			56			85
11:12:23	7			1			7.69			11			69			71
11:12:23	10			1			7.21			11			61			78
11:12:23	13			1			6.07			11			68			79
11:12:23	12			1			1.15			11			54			21
11:12:23	9			1			5.84			10			71			63
11:12:23	 
11:12:23	11			1			110.40			3			0			0
11:12:23	8			1			9.13			11			72			89
11:12:23	5			1			9.48			11			130			141
11:12:23	2			1			10.01			11			61			27
11:12:23	6			1			11.63			11			73			84
11:12:23	3			1			9.96			11			158			198
11:12:23	4			1			7.71			11			58			90
11:12:23	7			1			7.75			11			69			71
11:12:23	10			1			7.27			11			61			78
11:12:23	13			1			6.13			11			68			79
11:12:23	12			1			1.22			11			54			21
11:12:23	9			1			5.90			10			71			63
11:12:23	 
11:12:24	11			1			110.58			3			0			0
11:12:24	8			1			9.31			11			72			89
11:12:24	5			1			9.65			11			137			145
11:12:24	2			1			10.19			11			61			27
11:12:24	6			1			11.81			11			73			84
11:12:24	3			1			10.14			11			158			198
11:12:24	4			1			7.89			11			58			90
11:12:24	7			1			7.93			11			74			74
11:12:24	10			1			7.45			11			64			79
11:12:24	13			1			6.31			11			72			82
11:12:24	12			1			1.39			11			57			22
11:12:24	9			1			6.08			10			73			64
11:12:24	 
11:12:28	11			1			114.85			3			0			0
11:12:28	8			1			13.57			11			72			89
11:12:28	5			1			2.21			12			137			145
11:12:28	2			1			3.82			12			61			27
11:12:28	6			1			2.18			12			73			84
11:12:28	3			1			14.40			11			166			205
11:12:28	4			1			12.15			11			58			90
11:12:28	7			1			12.19			11			74			74
11:12:28	10			1			11.72			11			64			79
11:12:28	13			1			1.83			12			72			82
11:12:28	12			1			5.66			11			57			22
11:12:28	9			1			0.00			11			73			64
11:12:28	 
11:12:33	11			1			119.62			3			0			0
11:12:33	8			1			18.34			11			72			89
11:12:33	5			1			6.98			12			137			145
11:12:33	2			1			8.59			12			61			27
11:12:33	6			1			6.95			12			73			84
11:12:33	3			1			0.57			12			166			205
11:12:33	4			1			2.65			12			58			90
11:12:33	7			1			0.00			12			74			74
11:12:33	10			1			2.44			12			64			79
11:12:33	13			1			6.60			12			72			82
11:12:33	12			1			4.38			12			57			22
11:12:33	9			1			4.77			11			73			64
11:12:33	 
11:12:35	11			1			122.43			3			0			0
11:12:35	8			1			1.35			12			74			92
11:12:35	5			1			9.79			12			137			145
11:12:35	2			1			11.40			12			67			30
11:12:35	6			1			9.76			12			78			88
11:12:35	3			1			3.38			12			166			205
11:12:35	4			1			5.45			12			63			94
11:12:35	7			1			2.81			12			74			74
11:12:35	10			1			5.25			12			64			79
11:12:35	13			1			9.40			12			72			82
11:12:35	12			1			7.19			12			57			22
11:12:35	9			1			7.58			11			73			64
11:12:35	 
11:12:36	11			1			122.56			3			0			0
11:12:36	8			1			1.49			12			74			92
11:12:36	5			1			9.93			12			145			154
11:12:36	2			1			11.54			12			67			30
11:12:36	6			1			9.89			12			78			88
11:12:36	3			1			3.52			12			166			205
11:12:36	4			1			5.59			12			63			94
11:12:36	7			1			2.95			12			79			76
11:12:36	10			1			5.39			12			68			82
11:12:36	13			1			9.54			12			72			82
11:12:36	12			1			7.32			12			60			23
11:12:36	9			1			7.72			11			73			64
11:12:36	 
11:12:38	11			1			125.08			3			0			0
11:12:38	8			1			4.00			12			74			92
11:12:38	5			1			0.44			13			145			154
11:12:38	2			1			14.05			12			67			30
11:12:38	6			1			12.41			12			78			88
